text,target
"From: nsmca@aurora.alaska.edu Subject: Moon Colony Prize Race! $6 billion total? Lines: 26 Nntp-Posting-Host: acad3.alaska.edu Organization: University of Alaska Fairbanks  I think if there is to be a prize and such.. There should be ""classes"" such as the following:  Large Corp. Small Corp/Company (based on reported earnings?) Large Government (GNP and such) Small Governemtn (or political clout or GNP?) Large Organization (Planetary Society? and such?) Small Organization (Alot of small orgs..)  The organization things would probably have to be non-profit or liek ??  Of course this means the prize might go up. Larger get more or ?? Basically make the prize (total purse) $6 billion, divided amngst the class winners.. More fair?  There would have to be a seperate organization set up to monitor the events, umpire and such and watch for safety violations (or maybe not, if peopel want to risk thier own lives let them do it?).  Any other ideas?? == Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked   ",2
"From: Dave Watson <watson@maths.uwa.edu.au> Subject: Re: Delaunay Triangulation Organization: The University of Western Australia Lines: 29 Distribution: world Reply-To: watson@maths.uwa.edu.au NNTP-Posting-Host: madvax.maths.uwa.oz.au  zyeh@caspian.usc.edu (zhenghao yeh) writes:  >Does anybody know what Delaunay Triangulation is? >Is there any reference to it?   The Delaunay triangulation is the geometrical dual of the  Voronoi tessellation and both constructions are derived from natural neighbor order.  Aurenhammer, F., 1991, Voronoi Diagrams - A Survey of a  Fundamental Geometric Data Structure: ACM Computing Surveys, 23(3), p. 345-405.   Okabe, A., Boots, B., and Sugihara, K., 1992, Spatial  tessellations : concepts and applications of Voronoi diagrams:  Wiley & Sons, New York, ISBN 0 471 93430 5, 532p.  Watson, D.F., 1981, Computing the n-dimensional Delaunay  tessellation with application to Voronoi polytopes:  The Computer J., 24(2), p. 167-172.}  Watson, D.F., 1985, Natural neighbour sorting: The Australian  Computer J., 17(4), p. 189-193.   -- Dave Watson                          Internet: watson@maths.uwa.edu.au Department of Mathematics             The University of Western Australia               Tel: (61 9) 380 3359 Nedlands, WA 6009  Australia.                     FAX: (61 9) 380 1028 ",1
"From: brian@lpl.arizona.edu (Brian Ceccarelli 602/621-9615) Subject: To Rob Lanphier Organization: Lunar & Planetary Laboratory, Tucson AZ. Lines: 82  Dear Rob,  >When I read Brian K.'s postings, I find someone who is honestly seeking >the truth.  When I read your response here, I see condescension.  When you >reply to a post, reply to the post you quote.  This statement undermines >any good points you might have had (it was enough to make me stop reading).  Sometimes I do come across condesending, and I am sorry I come across that way at times.  Thank you for the reproach, I really do appreciate it.  I'll try to get better.  Rob, at the same time, I have also learned that some people respond to the gentle approach while others respond only at a harsh rebuke.  Brian K., so far, only responds to the latter.  And I am glad he responds at all.   In both cases of approach,  my intention is to be loving.  I am making no excuse for myself if I am coming across condesending.  I apologize for that.  Rob, sometimes Brian K. comes across as honest. I know this.  But Brian K.  vasillates back and forth.  One post looks honest; the next is an excuse.  Now he wants me to explain the universe in 50 words or less.   I think Brian Kendig is really trying but he is too comfortable with his set of excuses.    I just want Brian K. to be honest with himself.  If he really wants to know, he will ask questions and stop asserting irrelevant excuses which have nothing to do with my God.   I wish Brian would read the Bible for himself and come to his own decisions without being sidetracked with the temptation to mock God.  From my perspective Rob, when I look at Brian Kendig, I see a man standing out in the middle of a highway.  Off into the distance I  see a Mack truck heading right for him, but Brian K. is faced away from the oncoming truck.  He doesn't see it.   Here's is how I see the dialog:   Me:  ""Brian K, please step aside before you get run over.""   BK:  ""There is no truck.""  Me:  ""Turn around at look.""  BK:  ""No.""  Me:  ""Look!  You will be healthier if you do take a look at      the oncoming truck.""  BK:  ""No. Explain to me why trucks exist.""  Me:  ""Turn around or you will run over.""  BK:  ""No. I won't because I like hiking and tomorrow is Tuesday.""  Me:  ""You blind fool!  Why do you choose ignorance? You have nothing       to lose if you look.  But if do not look, you will certainly lose your life.""       I do not want to see you squashed all over the road.  BK:  ""It is my life to lose.  I rather not look.       Besides, a truck running over me will not harm me.""       And by the way, I really have an open mind.""   So is my motivation to belittle Brian, or to love Brian the best I know how?     I do not wish to single Brian Kendig out.  Because millions if not billions of people fall into the same category.  Perhaps all people fall have fallen into this category at one time in their lives.  I have. I can now see the truck behind Brian.  My hope is that Brian will look and will see the ramifications of the truck coming towards him.  My hope is that Brian will want to step out of the way.  My fear, though,  is that Brian will instead choose to glue himself to the middle of the highway, where he will certainly get run over.  But if he so chooses, he so chooses, and there is nothing I can do beyond that to change his mind.   For it is his choice.   But at this very moment, Brian hasn't gotten even that far.  He is still at the point where he does not want to look.  Sure he moves his eyeball to appease me, but his head will not turn around to see the entire picture.  So far he is satisfied with his glimpse of the mountains off in the distance.   Thank you again Rob for your reproach.  I really do appreciate it.  (My wife tells me the same thing at times.)   :-)   I will try to do better. ",3
"From: markus@octavia.anu.edu.au (Markus Buchhorn) Subject: HDF readers/viewers Organization: Australian National University, Canberra Lines: 33 Distribution: world NNTP-Posting-Host: 150.203.5.35 Originator: markus@octavia    G'day all,  Can anybody point me at a utility which will read/convert/crop/whatnot/ display HDF image files ? I've had a look at the HDF stuff under NCSA  and it must take an award for odd directory structure, strange storage approaches and minimalist documentation :-)  Part of the problem is that I want to look at large (5MB+) HDF files and crop out a section. Ideally I would like a hdftoppm type of utility, from which I can then use the PBMplus stuff quite merrily. I can convert the cropped part into another format for viewing/animation.  Otherwise, can someone please explain how to set up the NCSA Visualisation S/W for HDF (3.2.r5 or 3.3beta) and do the above cropping/etc. This is for Suns with SunOS 4.1.2.  Any help GREATLY appreciated. Ta muchly !  Cheers, 	Markus  --  Markus Buchhorn, Parallel Computing Research Facility email = markus@octavia.anu.edu.au Australian National University, Canberra, 0200 , Australia. [International = +61 6, Australia = 06] [Phone = 2492930, Fax = 2490747] --  Markus Buchhorn, Parallel Computing Research Facility email = markus@octavia.anu.edu.au Australian National University, Canberra, 0200 , Australia. [International = +61 6, Australia = 06] [Phone = 2492930, Fax = 2490747] ",1
"From: msmilor@skat.usc.edu (Mark Smilor) Subject: Summer Internships Article-I.D.: skat.1psaifINNfc5 Organization: University of Southern California, Los Angeles, CA Lines: 15 NNTP-Posting-Host: skat.usc.edu   	         Hi Folks not exactly certain if this is the best place to ask, but I am searching for a summer internship in engineering.  I will be graduating in early  May with a B.S. in aerospace engineering and then pursuing my Masters this Fall .Does anyone know of anything that is available, I am in the process of applyi ng to some of the larger companies (ie. MacDac, Martin Marietta, Lockheed.  If a nyone knows of anything I would appreciate it if you could mail it to me.  Thanks in advance  Mark Smilor msmilor@skat.usc.edu or smilor@aludra.usc.edu ",2
"From: sandvik@newton.apple.com (Kent Sandvik) Subject: Re: free moral agency Distribution: na Organization: Cookamunga Tourist Bureau Lines: 20  In article <C5pxqs.LM5@darkside.osrhe.uoknor.edu>, bil@okcforum.osrhe.edu (Bill Conner) wrote: > As for your question of moral free-agency, given the Christian > position above, the freedom we have is to acknowledge God. The > morality we practice is a direct outgrowth of how we excercise that > freedom. You are free to ignore God in the same way you are free to > ignore gravity and the consequences are inevitable and well known > in both cases. That an atheist can't accept the evidence means only > that he prefers not to accept it, it says nothing about the evidence > itself.   I agree, I had a hard feeling not believing my grand-grand mother who told me of elves dancing outside barns in the early mornings. I preferred not to accept it, even if her statement provided the truth itself. Life is hard.  Cheers, Kent --- sandvik@newton.apple.com. ALink: KSAND -- Private activities on the net. ",0
"From: bcash@crchh410.NoSubdomain.NoDomain (Brian Cash) Subject: Re: some thoughts. Nntp-Posting-Host: crchh410 Organization: BNR, Inc. Lines: 4  I'm sold!  Where do I sign up?   Brian /-|-\  The next book: ""Charles Manson: Lord, Lunatic, or Liar"" ",0
"From: bobbe@vice.ICO.TEK.COM (Robert Beauchaine) Subject: Re: After 2000 years, can we say that Christian Morality is Organization: Tektronix Inc., Beaverton, Or. Lines: 18  In article <C5Jxru.2t8@news.cso.uiuc.edu> cobb@alexia.lis.uiuc.edu (Mike Cobb) writes: >What do you base your belief on atheism on?  Your knowledge and reasoning?  >COuldn't that be wrong? >    Actually, my atheism is based on ignorance.  Ignorance of the   existence of any god.  Don't fall into the ""atheists don't believe   because of their pride"" mistake.   /\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\/\   Bob Beauchaine bobbe@vice.ICO.TEK.COM   They said that Queens could stay, they blew the Bronx away, and sank Manhattan out at sea.  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ",0
"From: dmcgee@uluhe.soest.hawaii.edu (Don McGee) Subject: Federal Hearing Originator: dmcgee@uluhe Organization: School of Ocean and Earth Science and Technology Distribution: usa Lines: 10   Fact or rumor....?  Madalyn Murray O'Hare an atheist who eliminated the use of the bible reading and prayer in public schools 15 years ago is now going to appear before the FCC with a petition to stop the reading of the Gospel on the airways of America.  And she is also campaigning to remove Christmas programs, songs, etc from the public schools.  If it is true then mail to Federal Communications Commission 1919 H Street Washington DC 20054 expressing your opposition to her request.  Reference Petition number  2493. ",3
"From: echen@burn.ee.washington.edu (Ed Chen) Subject: Windows BMP to Sun raster or others? Article-I.D.: shelley.1r49iaINNc3k Distribution: world Organization: University of Washington Lines: 11 NNTP-Posting-Host: burn.ee.washington.edu  Hi,   Anyone has a converter from BMP to any format that xview or xv can  handle?  This converter must run Unix..  I looked at the FAQ and downloaded several packages but had no luck...  thanks in advance.  ed  echen@burn.ee.washington.edu ",1
"From: dbm0000@tm0006.lerc.nasa.gov (David B. Mckissock) Subject: Re: Space Station Redesign, JSC Alternative #4 Organization: NASA Lewis Research Center / Cleveland, Ohio Lines: 102 Distribution: world NNTP-Posting-Host: tm0006.lerc.nasa.gov News-Software: VAX/VMS VNEWS 1.41      In article <1993Apr23.184732.1105@aio.jsc.nasa.gov>, kjenks@gothamcity.jsc.nasa.gov writes...     {Description of ""External Tank"" option for SSF redesign deleted}  >Mark proposed this design at Joe Shea's committee in Crystal City, >and he reports that he was warmly received.  However, the rumors >I hear say that a design based on a wingless Space Shuttle Orbiter >seems more likely.  Yo Ken, let's keep on-top of things! Both the ""External Tank"" and ""Wingless Orbiter"" options have been deleted from the SSF redesign options list. Today's (4/23) edition of the New York Times reports that O'Connor told the panel that some redesign proposals have been dropped, such as using the ""giant external fuel tanks used in launching space shuttles,"" and building a ""station around an existing space shuttle with its wings and tail removed.""  Currently, there are three options being considered, as presented to the advisory panel meeting yesterday (and as reported in today's Times).  Option ""A"" - Low Cost Modular Approach This option is being studied by a team from MSFC. {As an aside, there are SSF redesign teams at MSFC, JSC, and LaRC supporting the SRT (Station Redesign Team) in Crystal City. Both LeRC and Reston folks are also on-site at these locations, helping the respective teams with their redesign activities.} Key features of this option are:   -  Uses ""Bus-1"", a modular bus developed by Lockheed that's      qualified for STS and ELV's. The bus provides propulsion, GN&C      Communications, & Data Management. Lockheed developed this      for the Air Force.   -  A ""Power Station Capability"" is obtained in 3 Shuttle Flights.      SSF Solar arrays are used to provide 20 kW of power. The vehicle      flies in an ""arrow mode"" to optimize the microgravity environment.      Shuttle/Spacelab missions would utilize the vehilce as a power      source for 30 day missions.   -  Human tended capability (as opposed to the old SSF sexist term      of man-tended capability) is achieved by the addition of the      US Common module. This is a modified version of the existing      SSF Lab module (docking ports are added for the International      Partners' labs, taking the place of the nodes on SSF). The      Shuttle can be docked to the station for 60 day missions.      The Orbiter would provide crew habitability & EVA capability.   -  International Human Tended. Add the NASDA & ESA modules, and      add another 20 kW of power   -  Permanent Human Presence Capability. Add a 3rd power module,      the U.S. habitation module, and an ACRV (Assured Crew Return      Vehicle).  Option ""B"" - Space Station Freedom Derived The Option ""B"" team is based at LaRC, and is lead by Mike Griffin. This option looks alot like the existing SSF design, which we have all come to know and love :)  This option assumes a lightweight external tank is available for use on all SSF assembly flights (so does option ""A""). Also, the  number of flights is computed for a 51.6 inclination orbit, for both options ""A"" and ""B"".  The build-up occurs in six phases:   -  Initial Research Capability reached after 3 flights. Power      is transferred from the vehicle to the Orbiter/Spacelab, when      it visits.   -  Man-Tended Capability (Griffin has not yet adopted non-sexist      language) is achieved after 8 flights. The U.S. Lab is      deployed, and 1 solar power module provides 20 kW of power.   -  Permanent Human Presence Capability occurs after 10 flights, by      keeping one Orbiter on-orbit to use as an ACRV (so sometimes      there would be two Orbiters on-orbit - the ACRV, and the      second one that comes up for Logistics & Re-supply).   -  A ""Two Fault Tolerance Capability"" is achieved after 14 flights,      with the addition of a 2nd power module, another thermal      control system radiator, and more propulsion modules.   -  After 20 flights, the Internationals are on-board. More power,      the Habitation module, and an ACRV are added to finish the      assembly in 24 flights.  Most of the systems currently on SSF are used as-is in this option,  with the exception of the data management system, which has major changes.  Option C - Single Core Launch Station. This is the JSC lead option. Basically, you take a 23 ft diameter cylinder that's 92 ft long, slap 3 Space Shuttle Main Engines on the backside, put a nose cone on the top, attached it to a  regular shuttle external tank and a regular set of solid rocket motors, and launch the can. Some key features are:   - Complete end-to-end ground integration and checkout   - 4 tangentially mounted fixed solar panels   - body mounted radiators (which adds protection against     micrometeroid & orbital debris)   - 2 centerline docking ports (one on each end)   - 7 berthing ports   - a single pressurized volume, approximately 26,000 cubic feet     (twice the volume of skylab).   - 7 floors, center passageway between floors   - 10 kW of housekeeping power   - graceful degradation with failures (8 power channels, 4 thermal     loops, dual environmental control & life support system)   - increased crew time for utilization   - 1 micro-g thru out the core module ",2
"From: nerone@ccwf.cc.utexas.edu (Michael Nerone) Subject: Re: Newsgroup Split Organization: The University of Texas at Austin Lines: 25 Distribution: world 	<1993Apr19.193758.12091@unocal.com> 	<1quvdoINN3e7@srvr1.engin.umich.edu> NNTP-Posting-Host: sylvester.cc.utexas.edu In-reply-to: tdawson@engin.umich.edu's message of 19 Apr 1993 19:43:52 GMT  In article <1quvdoINN3e7@srvr1.engin.umich.edu>, tdawson@engin.umich.edu (Chris Herringshaw) writes:    CH> Concerning the proposed newsgroup split, I personally am not in   CH> favor of doing this.  I learn an awful lot about all aspects of   CH> graphics by reading this group, from code to hardware to   CH> algorithms.  I just think making 5 different groups out of this   CH> is a wate, and will only result in a few posts a week per group.   CH> I kind of like the convenience of having one big forum for   CH> discussing all aspects of graphics.  Anyone else feel this way?   CH> Just curious.  I must agree.  There is a dizzying number of c.s.amiga.* newsgroups already.  In addition, there are very few issues which fall cleanly into one of these categories.  Also, it is readily observable that the current spectrum of amiga groups is already plagued with mega-crossposting; thus the group-split would not, in all likelihood, bring about a more structured environment.  --    /~~~~~~~~~~~~~~~~~~~\/~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~\   /    Michael Nerone   \""I shall do so with my customary lack of tact; and\  /   Internet Address:   \since you have asked for this, you will be obliged\ /nerone@ccwf.cc.utexas.edu\to pardon it.""-Sagredo, fictional char of Galileo.\ ",1
"From: cotera@woods.ulowell.edu Subject: Re: Biblical Backing of Koresh's 3-02 Tape (Cites enclosed) Lines: 14 Organization: University of Massachusetts Lowell  In article <1r1u5t$595@lm1.oryx.com>, xcpslf@oryx.com (stephen l favor) writes: > : Seems to me Koresh is yet another messenger that got killed > : for the message he carried. (Which says nothing about the  > : character of the messenger.) I reckon we'll have to find out > : the rest the hard way. > :  >  > Koresh was killed because he wanted lots of illegal guns.  I suppose these illegal guns have been found? I suppose he was going to kill a bunch of people with them? --Ray Cote  There's no government like no government. ",3
"From: henry@zoo.toronto.edu (Henry Spencer) Subject: Re: Keeping Spacecraft on after Funding Cuts. Organization: U of Toronto Zoology Lines: 17  In article <1993Apr20.204335.157595@zeus.calpoly.edu> jgreen@trumpet.calpoly.edu (James Thomas Green) writes: >Why do spacecraft have to be shut off after funding cuts.  For >example, Why couldn't Magellan just be told to go into a ""safe"" >mode and stay bobbing about Venus in a low-power-use mode and if >maybe in a few years if funding gets restored after the economy >gets better (hopefully), it could be turned on again.    One consideration to remember is that if you don't turn it off now, you may not be able to later.  This isn't a case of reaching over and flipping a switch; much of the spacecraft has to be working correctly to execute a ""turn off"" command successfully.  Spacecraft do malfunction in their old age.  The big concern is not radio clutter from idle spacecraft, but radio clutter from malfunctioning spacecraft that can no longer be turned off. --  All work is one man's work.             | Henry Spencer @ U of Toronto Zoology                     - Kipling           |  henry@zoo.toronto.edu  utzoo!henry ",2
"From: kai_h@postoffice.utas.edu.au (Kai Howells) Subject: Re: HOT NEW 3D Software Organization: University of Tasmania (Australia) Lines: 20  In article <1qflpk$re1@usenet.INS.CWRU.Edu>, mbc@po.CWRU.Edu (Michael B. Comet) wrote: >  >  > In a previous article, trb3@Ra.MsState.Edu (Tony R. Boutwell) says: >  > >There is a new product for the (IBM'ers) out there... it is called > >IMAGINE and it just started shipping yesterday... I can personally attest that it will blow the doors off of 3D-Studio.  It is made by IMPUlSE, and is in its > > > 	Well....I don't know about its competing with 3D studio, but > it's pretty powerful allright.  Yes but a key issue is _SPEED_ how fast is Imagine? And is it as easy to use as 3D Studio? Can it just do a render as fast as 3DS if you don't want things like IOR etc.. 3DS can do fine shadows, animated reflection maps, animated bump maps, animated anything maps, and with the IPAS routines  (Not that I've ever seen them) It can do explosions, top quality morphing, fire, rain, lens flares etc.. I'm not knocking imagine, I just want to know how it compares with 3DS ",1
"From: scott@fcs280s.ncifcrf.gov (Michael Scott) Subject: Canon copier-printer/postscript questions. Nntp-Posting-Host: fcs280s.ncifcrf.gov Organization: Frederick Cancer Research and Development Center Lines: 53   Printer model and specification:  Canon CLC 500 (Color Laser Copier) ps-ipu unit (postscript intelligent processing unit)   Hello,  We have recently purchased a very expensive and nice color copier/printer.  We want to be able to print to it from our SGI iris network.  The  copier/printer has both a parallel and SCSI interface.  I have configured the printer with the ""lp"" system using the parallel interface and can print  postscript files to the printer.  I can also print rgb files, but these are in  turn converted to postscript by an internal filter.  The Canon CLC 500 is a  publication quality printer but the quality of our postscript printouts  are less than acceptable.  We create the postscript files with a variaty of  programs, such as showcase, xv, and tops.  When we convert to postscript  with tops and use the -l option to specify the halftone screen density of 98  rather than the default 40 the output is better, but still much less that  acceptable.  Note, that we are starting with a screen image in rgb image format and translating the image into postscript.  We suspect that if we could use the SCSI interface we would get higher quality  pictures.  We have not purchased the software that drives the printer from the  SCSI port.  To my knowledge this software is $5000 and does not come with a  warranty.  The management here does not want to spend this much money without  some assurance that the product will work.   Here my questions:  If anybody on the net uses this printer are you using the SCSI or  parallel port?  What is the quality of the printouts?  Is there a way to create high quality postscript printouts?  What is the limiting component, the postscript language or the postscript interpretor on  the printer?   The Big question:  Where can I get some software to drive the SCSI port for this printer?    Please email directly to me, I don't not read news on a regular basis.  I will post a summary.  Thanks in advance.  --  	E-mail:		scott@ncifcrf.gov ,Phone #:	(301) 846-5798         Title:  	Sr. Systems Manager/Analyst ",1
From: MCAVALCANTI%VORTEX.UFRGS.BR@UICVM.UIC.EDU Subject: DTP Organization: UTexas Mail-to-News Gateway Lines: 3 NNTP-Posting-Host: cs.utexas.edu  Please Ineed information about desk top publishe- post graduate courses and if possible email address or normal mail. thanks in advance ,1
"Subject: Re: A visit from the Jehovah's Witnesses From: lippard@skyblu.ccit.arizona.edu (James J. Lippard)  <SUOPANKI.93Apr6024902@stekt6.oulu.fi> <kmr4.1444.734058912@po.CWRU.edu> Distribution: world,local Organization: University of Arizona Nntp-Posting-Host: skyblu.ccit.arizona.edu News-Software: VAX/VMS VNEWS 1.41     Lines: 26  In article <kmr4.1444.734058912@po.CWRU.edu>, kmr4@po.CWRU.edu (Keith M. Ryan) writes... >In article <SUOPANKI.93Apr6024902@stekt6.oulu.fi> suopanki@stekt6.oulu.fi (Heikki T. Suopanki) writes: >>:> God is eternal.    [A = B] >>:> Jesus is God.      [C = A] >>:> Therefore, Jesus is eternal.  [C = B] >> >>:> This works both logically and mathematically.  God is of the set of >>:> things which are eternal.  Jesus is a subset of God.   Therefore >>:> Jesus belongs to the set of things which are eternal.  The first premise and the conclusion are not properly translated as identity statements, since the ""is"" in those statements is the ""is"" of predication rather than of identity.  Instead, they should be translated using a predicate letter.  Using ""g"" to designate God and ""j"" to designate Jesus, and the predicate letter ""E"" for the property of being eternal, the first premise is Eg and the conclusion is Ej.     The second premise appears to contain an ""is"" of identity, in which case it can be properly symbolized as j = g.  But your remark that ""Jesus is a subset of God"" suggests that strict identity is not desired here. If, however, the first premise means that all members making up the set God have the property of being eternal, the same conclusion follows.  Jim Lippard              Lippard@CCIT.ARIZONA.EDU Dept. of Philosophy      Lippard@ARIZVMS.BITNET University of Arizona Tucson, AZ 85721 ",0
"From: ch381@cleveland.Freenet.Edu (James K. Black) Subject: NEEDED: algorithms for 2-d & 3-d object recognition Organization: Case Western Reserve University, Cleveland, OH (USA) Lines: 23 Reply-To: ch381@cleveland.Freenet.Edu (James K. Black) NNTP-Posting-Host: hela.ins.cwru.edu   Hi,          I have a friend who is working on 2-d and 3-d object recognition. He is looking for references describing algorithms on the following subject areas:  Thresholding Edge Segmentation Marr-Hildreth Sobel Operator Chain Codes Thinning - Skeletonising  If anybody is willing to post an algorithm that they have implemented which demonstrates any of the above topics, it would be much appreciated.  Please post all replies to my e-mail address. If requested I will post a summary to the newsgroup in a couple of weeks.   Thanks in advance for all replies  James eb192@city.ac.uk ",1
"From: Pegasus@aaa.uoregon.edu (Pegasus) Subject: Re: Merlin, Mithras and Magick Organization: the Polyhedron Group Lines: 13 Distribution: world NNTP-Posting-Host: fp1-dialin-6.uoregon.edu  In article <JOSHUA.93Apr20190924@bailey.cpac.washington.edu>, joshua@cpac.washington.edu (Joshua Geller) wrote: >   > I would really appreciate if when someone brought something like > this up they didn't back out when someone asked for details. > josh  EXCUSE ME! I am -NOT TRYING TO BACK OUT- Josh, Maybe you should try to make an informed responce when your are trying to pack, and your references are PACKED!  and someone responses like you did. (NO GRIN). Pegasus ",3
"From: jxl9011@ultb.isc.rit.edu (J.X. Lee) Subject: JOB Nntp-Posting-Host: ultb-gw.isc.rit.edu Organization: Rochester Institute of Technology Distribution: SERI Lines: 45  		 	              JOB OPPORTUNITY 		      ---------------   SERI(Systems Engineering Research Institute), of KIST(Korea Institute of Science and Technology) is looking for the resumes for the following position and need them by the end of June (6/30).  If you are interested, send resumes to:  	CAD/CAE lab (6th floor) 	Systems Engineering Research Institute 	Korea Institute of Science and Technology  	Yousung-Gu, Eoeun-Dong, 	Daejon. Korea 	305-600   	COMPANY: Systems Engineering Research Institute  	TITLE  : Senior Research Scientist  	JOB DESCRIPTION : In depth knowledge of C. 	Working knowledge of Computer Aided Design. 	Working knowledge of Computer Graphics. 	Working knowledge of Virtual Reality. 	Skills not required but desirable : knowledge of 	data modeling, virtual reality experience, 	understanding of client/server architecture.  	REQUIREMENT : Ph.D  	JOB LOCATION : Daejon, Korea  	Contact Info : Chul-Ho, Lim 		       CAD/CAE lab (6th floor) 		       Systems Engineering Research Institute 		       Korea Institute of Science and Technology  	       	       Yousung-Gu, Eoeun-Dong, 		       Daejon. Korea 		       305-600  		       Phone) 82-42-869-1681 		       Fax)   82-42-861-1999  		       E-mail) jxl9011@129.21.200.201 ",1
"From: perry@dsinc.com (Jim Perry) Subject: Re: The Inimitable Rushdie Organization: Decision Support Inc. Lines: 80 NNTP-Posting-Host: dsi.dsinc.com  (References: deleted to move this to a new thread)  In article <114133@bu.edu> jaeger@buphy.bu.edu (Gregg Jaeger) writes: >In article <1phkf7INN86p@dsi.dsinc.com> perry@dsinc.com (Jim Perry) writes:  >>}Rushdie is, however, as I understand, a muslim. >>}The fact that he's a British citizen does not preclude his being muslim. > >>Rushdie was an atheist (to use local terminology, not to put words in >>his mouth) at the time of writing TSV and at the time of the fatwa in >>February 1989.[...] > >Well, if he was born muslim (I am fairly certain he was) then he _is_  >muslim until he explicitly renounces Islam. So far as I know he has never >explicitly renounced Islam, though he may have been in extreme doubt >about the existence of God. Being muslim is a legal as well as >intellectual issue, according to Islam.  ""To put it as simply as possible: *I am not a Muslim*.[...] I do not  accept the charge of apostacy, because I have never in my adult life  affirmed any belief, and what one has not affirmed one can not be  said to have apostasized from.  The Islam I know states clearly that  'there can be no coercion in matters of religion'.  The many Muslims  I respect would be horrified by the idea that they belong to their  faith *purely by virtue of birth*, and that a person who freely chose  not to be a Muslim could therefore be put to death.""     	    	    	    	Salman Rushdie, ""In Good Faith"", 1990  ""God, Satan, Paradise, and Hell all vanished one day in my fifteenth  year, when I quite abruptly lost my faith.  [...]and afterwards, to  prove my new-found atheism, I bought myself a rather tasteless ham  sandwich, and so partook for the first time of the forbidden flesh of  the swine.  No thunderbolt arrived to strike me down. [...] From that  day to this I have thought of myself as a wholly seculat person.""     	    	    	    	Salman Rushdie, ""In God We Trust"", 1985   >>[I] think the Rushdie affair has discredited Islam more in my eyes than >>Khomeini -- I know there are fanatics and fringe elements in all >>religions, but even apparently ""moderate"" Muslims have participated or >>refused to distance themselves from the witch-hunt against Rushdie. > >Yes, I think this is true, but there Khomenei's motivations are quite >irrelevant to the issue. The fact of the matter is that Rushdie made >false statements (fiction, I know, but where is the line between fact >and fiction?) about the life of Mohammad.   Only a functional illiterate with absolutely no conception of the nature of the novel could think such a thing.  I'll accept it (reluctantly) from mobs in Pakistan, but not from you.  What is presented in the fictional dream of a demented character cannot by the wildest stretch of the imagination be considered a reflection on the actual Mohammad.  What's worse, the novel doesn't present the Mahound/Mohammed character in any worse light than secular histories of Islam; in particular, there is no ""lewd"" misrepresentation of his life or that of his wives.  >That is why >few people rush to his defense -- he's considered an absolute fool for  >his writings in _The Satanic Verses_.   Don't hold back; he's considered an apostate and a blasphemer. However, it's not for his writing in _The Satanic Verses_, but for what people have accepted as a propagandistic version of what is contained in that book.  I have yet to find *one single muslim* who has convinced me that they have read the book.  Some have initially claimed to have done so, but none has shown more knowledge of the book than a superficial Newsweek story might impart, and all have made factual misstatements about events in the book.  >If you wish to understand the >reasons behind this as well has the origin of the concept of ""the >satanic verses"" [...] see the >Penguin paperback by Rafiq Zakariyah called _Mohammad and the Quran_.  I'll keep an eye out for it.  I have a counter-proposal: I suggest that you see the Viking hardcover by Salman Rushdie called _The Satanic Verses_.  Perhaps then you'll understand. --  Jim Perry   perry@dsinc.com   Decision Support, Inc., Matthews NC These are my opinions.  For a nominal fee, they can be yours. ",0
Organization: Penn State University From: <JSN104@psuvm.psu.edu> Subject: YOU WILL ALL GO TO HELL!!! Lines: 2  YOU BLASHEPHEMERS!!! YOU WILL ALL GO TO HELL FOR NOT BELIEVING IN GOD!!!!  BE PREPARED FOR YOUR ETERNAL DAMNATION!!! ,0
"From: ricky@watson.ibm.com (Rick Turner) Subject: Re: images of earth Disclaimer: This posting represents the poster's views, not necessarily those of IBM. Nntp-Posting-Host: danebury.hursley.ibm.com Organization: IBM UK Labs Lines: 6  Look in the /pub/SPACE directory on ames.arc.nasa.gov - there are a number of earth images there. You may have to hunt around the subdirectories as things tend to be filed under the mission (ie, ""APOLLO"") rather than under	 the image subject.	  Rick ",1
